7217_0:0026d0	7217_0	XP_001961755.3	Dana\\GF14769	B3MMV1			Dana\\GF14769
7460_0:002056	7460_0	XP_003249685.1	LOC408426				lysosomal thioesterase PPT2 homolog isoform X2
9483_0:0011de	9483_0	XP_002806737.5	PPT2				lysosomal thioesterase PPT2 isoform X1
51637_0:0035e5	51637_0	XP_044542429.1	C9374_012358				uncharacterized protein
8030_0:000a6b	8030_0	NP_001134803.1	PPT2A	B5XDP0			PPT2A
64838_0:002895	64838_0	XP_011312847.1	LOC105272420				lysosomal thioesterase PPT2 homolog
9531_0:001ff5	9531_0	XP_011939629.1	CCER1	A0A2K5NQG2			CCER1
126957_0:0003df	126957_0	SMAR006543	SMAR006543	T1IZ71			T1IZ71_STRMM
67593_0:0004ca	67593_0	XP_009514729.1	PHYSODRAFT_321259				hypothetical protein
1676925_0:005ba5	1676925_0	XP_023665646.1	ppt2b	A0A3B3SJB9			A0A3B3SJB9_9TELE
7936_0:00349a	7936_0	XP_035284975.1	118233386				lysosomal thioesterase PPT2
42254_0:00460c	42254_0	XP_004621361.1	PPT2				lysosomal thioesterase PPT2
52644_0:002819	52644_0	XP_010574120.1	PPT2				lysosomal thioesterase PPT2
7962_0:00a581	7962_0	XP_018919785.1	LOC109046497				uncharacterized protein LOC109046497
7213_0:001812	7213_0	XP_004519375.1	LOC101460358				lysosomal thioesterase PPT2 homolog
89673_0:0007db	89673_0	XP_028387459.1	CCER1	A0A6J2N6L8			CCER1
42526_0:0021c8	42526_0	XP_036432606.1	118812034				lysosomal thioesterase PPT2
9994_0:0002f8	9994_0	XP_015338136.1	Ccer1				coiled-coil domain-containing glutamate-rich protein 1
7906_0:007c62	7906_0	XP_034771717.1	LOC117968232				lysosomal thioesterase PPT2-A-like
158456_0:0032f3	158456_0	XP_029022601.1	LOC114865551	A0A6P7NRS1			LOC114865551
7757_0:004368	7757_0	XP_032801025.1	LOC116937969				lysosomal thioesterase PPT2-like
8036_0:00666b	8036_0	XP_023990656.1	LOC112067799				lysosomal thioesterase PPT2-A-like
7897_0:0002d7	7897_0	XP_014344491.1	WU:FB55G09				uncharacterized protein LOC106703688
9986_0:000f1c	9986_0	XP_002711428.1	CCER1	G1T5A4			CCER1
143292_0:0030fa	143292_0	XP_036731438.1	118907201				lysosomal thioesterase PPT2 isoform X1
37029_0:004304	37029_0	XP_043417983.1	122472469				coiled-coil domain-containing glutamate-rich protein 1
7244_0:0024db	7244_0	XP_002051254.1	Dvir\\GJ13278	B4LQF9			Dvir\\GJ13278
9986_0:001f01	9986_0	XP_002714345.1	PPT2-EGFL8	G1SP16			PPT2-EGFL8
8078_0:000b59	8078_0	XP_035991399.1	LOC105924692				lysosomal thioesterase PPT2
7460_0:0020ce	7460_0	XP_391973.3	Ppt2	A0A087ZMY7			Ppt2
61853_0:0021d4	61853_0	XP_030677692.1	CCER1				coiled-coil domain-containing glutamate-rich protein 1
7739_0:002f7d	7739_0	XP_035683877.1	118420912				lysosomal thioesterase PPT2-A-like isoform X1
197043_0:004198	197043_0	XP_046685339.1	124371072				LOW QUALITY PROTEIN: lysosomal thioesterase PPT2 homolog
80972_0:0035b5	80972_0	XP_023141965.1	LOC111579082	A0A3Q1CH81			A0A3Q1CH81_AMPOC
1094192_0:00214d	1094192_0	XP_038005043.1	119706038				uncharacterized protein LOC119706038
34720_0:001a1b	34720_0	XP_018346519.1	LOC108751071	A0A195F8J3			A0A195F8J3_9HYME
1608454_0:00662a	1608454_0	XP_016305916.1	LOC107660991				lysosomal thioesterase PPT2-A-like
132113_0:002866	132113_0	XP_003494659.1	LOC100746995	A0A6P3DY91			LOC100746995
74940_0:0021be	74940_0	XP_024283927.1	wu:fb55g09				uncharacterized protein wu:fb55g09
192404_0:002ce5	192404_0	XP_036920520.1	118999890				LOW QUALITY PROTEIN: coiled-coil domain-containing glutamate-rich protein 1
8996_0:002523	8996_0	XP_021265265.1	LOC110404848				coiled-coil domain-containing glutamate-rich protein 1-like
105023_0:00491b	105023_0	XP_015828993.1	ppt2b				lysosomal thioesterase PPT2-A-like
8187_0:003f5f	8187_0	XP_018555564.1	LOC108899552	A0A4W6BZE0			LOC108899552
28737_0:002261	28737_0	XP_006889590.1	CCER1				coiled-coil domain-containing glutamate-rich protein 1
61384_0:003b8e	61384_0	XP_046957297.1	124528021				lysosomal thioesterase PPT2
7998_0:004088	7998_0	XP_017306055.1	LOC108255007	A0A2D0PLW8			LOC108255007
215358_0:0033c4	215358_0	XP_019119724.1	ppt2b				lysosomal thioesterase PPT2
9733_0:004add	9733_0	XP_033273872.1	PPT2				lysosomal thioesterase PPT2 isoform X1
126957_0:0003e7	126957_0	SMAR006551	SMAR006551	T1IZ79			T1IZ79_STRMM
216574_0:003c68	216574_0	XP_011599868.1	PPT2				lysosomal thioesterase PPT2
8018_0:003685	8018_0	XP_035649410.1	118398309				lysosomal thioesterase PPT2-A-like isoform X1
1232801_0:00260b	1232801_0	XP_043231586.1	122386456				lysosomal thioesterase PPT2 homolog isoform X1
246437_0:00245f	246437_0	XP_027629928.1	PPT2	L9KGN4			L9KGN4_TUPCH
386614_0:003908	386614_0	XP_032903288.1	ppt2				lysosomal thioesterase PPT2
7225_0:002c6c	7225_0	XP_030384807.1	LOC115632015	A0A6J2UCB7			LOC115632015
64144_0:00409a	64144_0	XP_026225872.1	LOC113168980	A0A3Q1HPS3			A0A3Q1HPS3_ANATE
7830_0:004330	7830_0	XP_038636413.1	119954876				coiled-coil domain-containing glutamate-rich protein 1-like
7741_0:004f97	7741_0	XP_019643584.1	LOC109484677	A0A6P5ABH4			LOC109484677
42275_0:0004f5	42275_0	XP_047544709.1	125076987				lysosomal thioesterase PPT2 homolog
8187_0:002554	8187_0	XP_018542700.1	LOC108890321	A0A4W6E6N7			LOC108890321
126957_0:0000ad	126957_0	SMAR015342	SMAR015342	T1JNB3			T1JNB3_STRMM
133434_0:003dec	133434_0	XP_022110847.1	LOC110990262				lysosomal thioesterase PPT2-A-like isoform X1
144197_0:004383	144197_0	XP_008297317.1	wu:fb55g09				coiled-coil domain-containing glutamate-rich protein 1-like
8187_0:0023d4	8187_0	XP_018541941.1	wu:fb55g09				coiled-coil domain-containing glutamate-rich protein 1-like
137520_0:000adb	137520_0	XP_046874803.1	124466898				lysosomal thioesterase PPT2
10089_0:002dd6	10089_0	XP_021030381.1	Ccer1	A0A6P5QBV8			Ccer1
29144_0:004c7c	29144_0	XP_030644293.1	ppt2	A0A6J2WIZ5			ppt2
29144_0:002961	29144_0	XP_030634458.1	LOC115815630	A0A6J2VR37			LOC115815630
494514_0:0001e2	494514_0	XP_041586751.1	121476654				lysosomal thioesterase PPT2
176946_0:003f3e	176946_0	XP_025031166.1	PPT2				lysosomal thioesterase PPT2
451745_0:001116	451745_0	XP_037532030.1	119409253				lysosomal thioesterase PPT2-A-like
110368_0:001b99	110368_0	XP_023942155.1	LOC112048735	A0A6J1N2Q1			LOC112048735
144034_0:000a6d	144034_0	XP_011630685.1	LOC105422844	A0A6I9VPR0			LOC105422844
104452_0:003f7d	104452_0	4171063D7B3402A690E551A183364273	4171063D7B3402A690E551A183364273	A0A0L7K476			A0A0L7K476_9NEOP
591936_0:0025ef	591936_0	XP_026310383.1	CCER1				coiled-coil domain-containing glutamate-rich protein 1 isoform X1
8153_0:00239f	8153_0	XP_005950730.1	ppt2b	A0A3Q3CNA0			A0A3Q3CNA0_HAPBU
59861_0:0028c2	59861_0	XP_041748890.1	121578590				coiled-coil domain-containing glutamate-rich protein 1
7955_0:003e69	7955_0	NP_001296460.1	ppt2a.3	E7FC96			ppt2a.3
451745_0:001949	451745_0	XP_037535664.1	119412699				coiled-coil domain-containing glutamate-rich protein 1
37003_0:003de7	37003_0	XP_017294986.1	LOC108249862	A0A3Q3A7V2			A0A3Q3A7V2_KRYMA
417921_0:000c4d	417921_0	XP_034724876.1	wu:fb55g09				uncharacterized protein wu:fb55g09
116150_0:0005f6	116150_0	XP_039765176.1	120637410				lysosomal thioesterase PPT2 homolog
8240_0:00295b	8240_0	XP_042278651.1	121904919				lysosomal thioesterase PPT2-like
105255_0:002d50	105255_0	XP_042548955.1	122119088				coiled-coil domain-containing glutamate-rich protein 1
29159_0:0050a8	29159_0	XP_034303778.1	LOC117681820				lysosomal thioesterase PPT2-A-like isoform X1
52904_0:000290	52904_0	XP_035488535.1	118309955				lysosomal thioesterase PPT2-A
147949_0:000d5d	147949_0	XP_045900661.1	123968160				lysosomal thioesterase PPT2-A-like
326594_0:000177	326594_0	XP_011494702.1	LOC105359739				lysosomal thioesterase PPT2 homolog
59472_0:002b71	59472_0	XP_036312187.1	118729055				coiled-coil domain-containing glutamate-rich protein 1
34816_0:0053b0	34816_0	XP_035537559.1	118342965				lysosomal thioesterase PPT2
33528_0:001cd7	33528_0	XP_043977693.1	122833836				coiled-coil domain-containing glutamate-rich protein 1
8218_0:000add	8218_0	XP_034066211.1	ppt2b	A0A6P8TPS0			ppt2b
1169474_1:0032f4	1169474_1	Cvel_4310.t1	Cvel_4310.t1	A0A0G4G7V7			A0A0G4G7V7_9ALVE
75366_0:002218	75366_0	XP_016130075.1	LOC107587000	A0A672NRX4			LOC107587000
9838_0:003631	9838_0	XP_010980521.2	PPT2				lysosomal thioesterase PPT2
104688_0:00164a	104688_0	XP_036220807.1	LOC106623511				lysosomal thioesterase PPT2 homolog isoform X1
7291_0:000e2c	7291_0	XP_034098103.1	LOC117563732	A0A6P8WFQ3			LOC117563732
67593_0:001494	67593_0	XP_009519126.1	PHYSODRAFT_325017				hypothetical protein
43689_0:0007b1	43689_0	XP_039860525.1	120716890				POU domain, class 4, transcription factor 2
7574_0:0064be	7574_0	XP_023930383.1	LOC106157519	A0A2R2MJK8			LOC106157519
1608454_0:009a58	1608454_0	XP_016329927.1	ppt2	A0A671R1X7			ppt2
1606681_0:0037c6	1606681_0	XP_043114752.1	122358878				lysosomal thioesterase PPT2-A-like
447135_0:003f11	447135_0	XP_048274744.1	125390025				coiled-coil domain-containing glutamate-rich protein 1
29030_0:002bd0	29030_0	XP_016994385.2	LOC108055531	A0A6P4FV70			LOC108055531
7463_0:000d3d	7463_0	XP_031771642.1	LOC100864116				LOW QUALITY PROTEIN: lysosomal thioesterase PPT2 homolog
9643_0:0018bf	9643_0	XP_045651539.1	123790965				lysosomal thioesterase PPT2 isoform X1
47969_0:003678	47969_0	XP_031610162.1	LOC116331568	A0A668TC21			A0A668TC21_OREAU
8083_0:004b95	8083_0	XP_023209166.1	wu:fb55g09				coiled-coil domain-containing glutamate-rich protein 1-like
111838_0:00038d	111838_0	XP_041521607.1	121457037				coiled-coil domain-containing glutamate-rich protein 1
9978_0:000a44	9978_0	XP_004583314.1	CCER1				coiled-coil domain-containing glutamate-rich protein 1
143291_0:00105e	143291_0	XP_039725265.1	120607431				coiled-coil domain-containing glutamate-rich protein 1
390379_0:0019bf	390379_0	XP_034030083.1	LOC117513939				lysosomal thioesterase PPT2-like
7906_0:004da5	7906_0	XP_033875959.2	LOC117412083				uncharacterized protein LOC117412083
7994_0:0016a7	7994_0	XP_022527619.1	ppt2b				lysosomal thioesterase PPT2-A
79684_0:0049a2	79684_0	XP_005370840.1	Ppt2				lysosomal thioesterase PPT2
9657_0:0025d8	9657_0	XP_047597819.1	125107122				coiled-coil domain-containing glutamate-rich protein 1-like
28588_0:002ff6	28588_0	XP_028901262.1	LOC105219934				lysosomal thioesterase PPT2 homolog isoform X1
456900_0:000776	456900_0	XP_018407053.1	LOC108783090	A0A195D0E2			A0A195D0E2_9HYME
9691_0:000e78	9691_0	XP_019301956.1	CCER1	A0A6P4VU09			CCER1
1250792_0:004513	1250792_0	XP_041868405.1	121657094				lysosomal thioesterase PPT2
37344_0:002b65	37344_0	XP_012264675.2	125502094				lysosomal thioesterase PPT2 homolog isoform X1
9031_0:0028a9	9031_0	XP_040537974.1	LOC112533358				coiled-coil domain-containing glutamate-rich protein 1-like
9606_0:00194d	9606_0	NP_619731.2	PPT2				lysosomal thioesterase PPT2 isoform b precursor
7955_0:0056ef	7955_0	XP_001332567.4	wu:fb55g09				coiled-coil domain-containing glutamate-rich protein 1
210632_0:003fac	210632_0	XP_028281737.1	LOC114448769	A0A6P7JYP0			LOC114448769
7237_0:001cb5	7237_0	XP_001356802.1	LOC4817466				uncharacterized protein
486640_0:0005a3	486640_0	XP_032691605.1	LOC116854117				lysosomal thioesterase PPT2 homolog isoform X1
8090_0:000f72	8090_0	XP_004086168.1	LOC101155499	A0A3B3INJ6			LOC101155499
103944_0:0049b4	103944_0	XP_015685100.1	LOC107300276				lysosomal thioesterase PPT2-A-like
30538_0:0028a5	30538_0	XP_031544083.1	PPT2	A0A6J3BAH5			PPT2
1047088_0:004df3	1047088_0	XP_038170297.1	119803220				coiled-coil domain-containing glutamate-rich protein 1
52239_0:000e01	52239_0	XP_033939781.1	wu:fb55g09				coiled-coil domain-containing glutamate-rich protein 1
30608_0:001ac6	30608_0	XP_012609339.1	CCER1				coiled-coil domain-containing glutamate-rich protein 1
9417_0:00209d	9417_0	XP_037007313.1	119053734				epidermal growth factor-like protein 8 isoform X3
94885_0:001a7d	94885_0	XP_034277350.1	PPT2	A0A6P9CDF6			PPT2
